frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K,total_ke_kJ_per_mol
2478,24780.0,6,5.09859691471239e-19,293.08719941614237,
2479,24790.0,5,4.2731231865179145e-19,294.76290715576954,
2480,24800.0,8,7.15319743771613e-19,308.39522700470377,
2481,24810.0,7,5.579097503662205e-19,274.8927804431106,
2482,24820.0,9,8.149328459706128e-19,312.30341671521956,
2483,24830.0,10,8.746467525706776e-19,301.6686019437848,
2484,24840.0,8,6.840649829534645e-19,294.92038705876746,
2485,24850.0,6,5.074188559473174e-19,291.6841121356451,
2486,24860.0,9,7.743861526065861e-19,296.76487150048115,
2487,24870.0,11,9.075833553854246e-19,284.5714062296628,
2488,24880.0,8,5.354795214032983e-19,230.86085627781293,
2489,24890.0,7,6.304032569363018e-19,310.61171450375315,
2490,24900.0,10,8.294946101129941e-19,286.09547639344976,
2491,24910.0,6,4.915599544482475e-19,282.56779816941133,
2492,24920.0,7,5.436371924007373e-19,267.8604187742354,
2493,24930.0,7,6.861778892009036e-19,338.0929401524253,
2494,24940.0,7,6.691096793387797e-19,329.68310744542214,
2495,24950.0,10,8.530677198816825e-19,294.2259211089727,
2496,24960.0,9,7.60642497596413e-19,291.49794620834837,
2497,24970.0,6,6.3114536668152565e-19,362.8069271594836,
2498,24980.0,7,5.171821015069203e-19,254.82549065565902,
2499,24990.0,7,5.974400987913424e-19,294.37013745888913,
2500,25000.0,10,1.001552152722838e-18,345.43870059275366,
2501,25010.0,8,6.65761113612952e-19,287.029054560983,
2502,25020.0,8,7.599569934797637e-19,327.639648644778,
2503,25030.0,10,8.547759792229999e-19,294.81510549196855,
2504,25040.0,8,7.315638213311708e-19,315.39852312518843,
2505,25050.0,7,6.083943127054855e-19,299.76748769062596,
2506,25060.0,9,7.40317639254645e-19,283.7089329960673,
2507,25070.0,12,1.0683153531052491e-18,307.05462715770227,
2508,25080.0,10,7.2511300689297935e-19,250.09391093918575,
2509,25090.0,12,1.099574813060512e-18,316.0392044118014,
2510,25100.0,10,8.099867764762293e-19,279.36715906664506,
2511,25110.0,9,7.384125534320423e-19,282.9788546657161,
2512,25120.0,9,8.535931909513997e-19,327.11906427266774,
2513,25130.0,9,8.05050975201326e-19,308.5164273699677,
2514,25140.0,11,1.0274669831543642e-18,322.1607387528807,
2515,25150.0,8,7.766328604684857e-19,334.8291017952968,
2516,25160.0,10,8.051544100857478e-19,277.70045967193266,
2517,25170.0,10,9.05585030936262e-19,312.3393180399259,
2518,25180.0,8,6.80127827474571e-19,293.22296437717876,
2519,25190.0,8,7.058258735992983e-19,304.3021423772522,
2520,25200.0,8,6.11148450786704e-19,263.4839410697364,
2521,25210.0,2,1.6087196910264245e-19,277.42641168279147,
2522,25220.0,4,2.9593984532295075e-19,255.17661597566035,
2523,25230.0,3,2.1654047836974904e-19,248.95179370813844,
2524,25240.0,9,7.812839780238757e-19,299.40829722123345,
2525,25250.0,6,5.800008645899757e-19,333.4070763097504,
2526,25260.0,4,3.709292888393464e-19,319.8368931665525,
2527,25270.0,3,2.5723091060363123e-19,295.7326827486034,
2528,25280.0,6,6.167546335328952e-19,354.534573516648,
2529,25290.0,8,6.632071233249736e-19,285.9279547780021,
2530,25300.0,8,5.933063333722316e-19,255.79168330921576,
2531,25310.0,9,7.889499822866749e-19,302.34610901230707,
2532,25320.0,6,4.929514337157034e-19,283.36767462241636,
2533,25330.0,5,4.475855904909476e-19,308.74754622192864,
2534,25340.0,5,5.019094416149735e-19,346.22050355612504,
2535,25350.0,10,7.997198070152881e-19,275.8260468240412,
2536,25360.0,8,8.125989353222885e-19,350.3351267800455,
2537,25370.0,11,1.042911800656602e-18,327.0034382244966,
2538,25380.0,8,6.782552770977345e-19,292.4156532361534,
2539,25390.0,13,1.0024894037830776e-18,265.97073971587065,
2540,25400.0,14,1.200092829449945e-18,295.6543190549957,
2541,25410.0,10,7.933195397814239e-19,273.61857316358146,
2542,25420.0,11,9.444975254987173e-19,296.1457891627649,
2543,25430.0,9,7.319649981893324e-19,280.50798416182795,
2544,25440.0,13,1.0994092868050775e-18,291.6845805637235,
2545,25450.0,10,8.291084939102084e-19,285.9623036185668,
2546,25460.0,7,6.02802221409966e-19,297.0121575969898,
2547,25470.0,12,1.1192722754162525e-18,321.70063850241377,
2548,25480.0,9,8.932898263102712e-19,342.33184519808015,
2549,25490.0,7,6.554516832573113e-19,322.95355214431584,
2550,25500.0,10,8.921650956373008e-19,307.7107372924241,
2551,25510.0,7,6.412391061765157e-19,315.9507442019248,
2552,25520.0,4,3.27931454858806e-19,282.7616498600485,
2553,25530.0,4,3.399628864934819e-19,293.13585278810893,
2554,25540.0,7,6.183626803505828e-19,304.679092652972,
2555,25550.0,6,4.37015087709371e-19,251.21328534472798,
2556,25560.0,7,5.878339317534922e-19,289.63699564750794,
2557,25570.0,4,3.1374254415092455e-19,270.52714248958324,
2558,25580.0,3,2.6684359047909885e-19,306.78416797370534,
2559,25590.0,4,3.487891375454893e-19,300.7463618520203,
2560,25600.0,5,4.571703526301136e-19,315.3591795149987,
2561,25610.0,7,6.073011283377633e-19,299.2288548917139,
2562,25620.0,7,6.028563132581269e-19,297.0388096827986,
2563,25630.0,8,7.188730707659339e-19,309.92717001980577,
2564,25640.0,9,8.107841705709383e-19,310.713536630539,
2565,25650.0,7,6.289099721666023e-19,309.87594460178144,
2566,25660.0,7,6.432699632348617e-19,316.9513862288562,
2567,25670.0,3,2.197689870574463e-19,252.66353866619716,
2568,25680.0,5,4.753959599532191e-19,327.93132584625346,
2569,25690.0,11,9.428765933766916e-19,295.637548315651,
2570,25700.0,6,4.479323728831823e-19,257.4889658708483,
2571,25710.0,6,5.180852979452298e-19,297.8155982389727,
2572,25720.0,6,5.515008053232034e-19,317.02413274033603,
2573,25730.0,7,6.492539526348759e-19,319.89981199706017,
2574,25740.0,7,5.8278758207902e-19,287.1505628647984,
2575,25750.0,5,3.6404911455801936e-19,251.12352410801654,
2576,25760.0,4,3.0254299057934153e-19,260.8702334048469,
2577,25770.0,6,5.421542152541526e-19,311.6513489073482,
2578,25780.0,6,5.5556393394985325e-19,319.3597772518997,
2579,25790.0,7,6.154765331869489e-19,303.25703286990034,
2580,25800.0,8,6.6911568249992255e-19,288.4753071527897,
2581,25810.0,11,9.393743421882535e-19,294.53942268371924,
2582,25820.0,11,8.809506872629872e-19,276.22077289744243,
2583,25830.0,7,6.211317245297752e-19,306.0434535609653,
2584,25840.0,8,7.511007854692021e-19,323.82147879332473,
2585,25850.0,10,8.096464794686277e-19,279.2497894860376,
2586,25860.0,12,9.64386783755984e-19,277.18353336520477,
2587,25870.0,11,7.870298587646092e-19,246.77203732792756,
2588,25880.0,10,8.167541173287372e-19,281.70123765077403,
2589,25890.0,11,9.785601636318942e-19,306.82607850030337,
2590,25900.0,10,8.462329005032234e-19,291.86856895465667,
2591,25910.0,14,1.1309861683310485e-18,278.62923371669206,
2592,25920.0,7,6.014986490897075e-19,296.36986263908796,
2593,25930.0,10,8.897378833036007e-19,306.8735836081784,
2594,25940.0,8,6.994489663736429e-19,301.5528714832675,
2595,25950.0,7,6.132190822493452e-19,302.14474371463024,
2596,25960.0,9,7.422189732672552e-19,284.43757353545766,
2597,25970.0,10,7.984808868932128e-19,275.39873911375935,
2598,25980.0,11,8.858851079155956e-19,277.7679531269048,
2599,25990.0,10,8.715003251066404e-19,300.58338854602863,
2600,26000.0,7,5.892593922377183e-19,290.3393472297548,
2601,26010.0,11,9.92599651797007e-19,311.22813905615635,
2602,26020.0,8,5.944934107739549e-19,256.3034670366526,
2603,26030.0,7,5.591246094096797e-19,275.4913646766426,
2604,26040.0,4,4.1057088253157955e-19,354.0181901096095,
2605,26050.0,4,3.281397046414243e-19,282.94121498331947,
2606,26060.0,5,4.0433139824884164e-19,278.9105139262433,
2607,26070.0,9,8.717506553871303e-19,334.07747588928373,
2608,26080.0,8,6.054001019288422e-19,261.00566004036705,
2609,26090.0,11,9.02006848631043e-19,282.8229008615033,
2610,26100.0,11,8.965005611944922e-19,281.09641265562544,
2611,26110.0,9,8.891563108260554e-19,340.7477747864521,
2612,26120.0,9,7.545078746006422e-19,289.1469994630897,
2613,26130.0,8,6.441725291784759e-19,277.7215854811051,
2614,26140.0,10,9.44759604601005e-19,325.85076004145765,
2615,26150.0,12,1.0233192576017846e-18,294.12187346450736,
2616,26160.0,10,9.295848390398048e-19,320.6169324439534,
2617,26170.0,10,8.618043958169885e-19,297.2392299760021,
2618,26180.0,11,9.384759939525563e-19,294.2577469354815,
2619,26190.0,8,6.146939772352289e-19,265.01252104179025,
2620,26200.0,12,1.1772829265733105e-18,338.3740288177649,
2621,26210.0,12,9.832558381297581e-19,282.6068668769031,
2622,26220.0,13,1.1508283678357158e-18,305.3265911082942,
2623,26230.0,12,9.220999207172104e-19,265.0294658173612,
2624,26240.0,11,9.125696935894597e-19,286.1348651298719,
2625,26250.0,14,1.1483441695514779e-18,282.90554293631635,
2626,26260.0,11,9.819060488640108e-19,307.8751758200556,
2627,26270.0,9,7.590857698162284e-19,290.90136772086805,
2628,26280.0,12,9.512940814554538e-19,273.4204358756004,
2629,26290.0,10,8.062602588195503e-19,278.08187061355795,
2630,26300.0,10,9.057905714267873e-19,312.4102096452939,
2631,26310.0,15,1.395952383510731e-18,320.97910970044046,
2632,26320.0,7,5.728930584227007e-19,282.27534224486783,
2633,26330.0,8,6.868369240480309e-19,296.1154517980617,
2634,26340.0,12,1.0606821038819992e-18,304.86068275033773,
2635,26350.0,7,6.471733762664337e-19,318.87467231726447,
2636,26360.0,7,5.627063766395103e-19,277.2561697406549,
2637,26370.0,9,7.185040195357011e-19,275.3493877858864,
2638,26380.0,12,1.0587358633457068e-18,304.3012953367867,
2639,26390.0,13,1.1393363770290045e-18,302.27764786347325,
2640,26400.0,8,7.180452043027137e-19,309.5702526159771,
2641,26410.0,14,1.1620810253194154e-18,286.2897484230601,
2642,26420.0,9,7.369698579975105e-19,282.4259763325976,
2643,26430.0,8,6.872013782311054e-19,296.27257863749367,
2644,26440.0,8,7.031586872157676e-19,303.15224045244884,
2645,26450.0,8,6.592703255880734e-19,284.23068632943176,
2646,26460.0,6,5.607328389148659e-19,322.33106505045527,
2647,26470.0,9,7.976683483791904e-19,305.68721316871614,
2648,26480.0,12,9.954690321316732e-19,286.11717656192474,
2649,26490.0,9,7.411897568125691e-19,284.043151078531,
2650,26500.0,15,1.303237273911689e-18,299.66060794751127,
2651,26510.0,8,6.8284134616727e-19,294.3928415132467,
2652,26520.0,14,1.140690939596785e-18,281.02009671474104,
2653,26530.0,7,5.570939388408716e-19,274.49081453666525,
2654,26540.0,8,6.690856163825101e-19,288.4623447717213,
2655,26550.0,13,1.0787449573713744e-18,286.202121632513,
2656,26560.0,8,7.162988615569383e-19,308.8173532696348,
2657,26570.0,12,1.0714790357454347e-18,307.9639311293281,
2658,26580.0,8,6.736086503911282e-19,290.41235679359426,
2659,26590.0,10,8.605770793575835e-19,296.81592440793924,
2660,26600.0,7,6.532214233079141e-19,321.85466050781315,
2661,26610.0,7,6.285979035858057e-19,309.72218245690436,
2662,26620.0,5,4.654098866749698e-19,321.04286543431306,
2663,26630.0,8,5.837690735270194e-19,251.67989212691322,
2664,26640.0,4,3.6109229741253343e-19,311.35486472953545,
2665,26650.0,9,7.66264693063151e-19,293.65251742533235,
2666,26660.0,9,7.561813156107433e-19,289.7883054893593,
2667,26670.0,7,5.457012573371438e-19,268.87742295638407,
2668,26680.0,4,3.0958703468122186e-19,266.94401956479976,
2669,26690.0,7,5.58558259009582e-19,275.2123130270062,
2670,26700.0,7,6.133687140779791e-19,302.21847017198115,
2671,26710.0,9,7.474377004977996e-19,286.43752525302847,
2672,26720.0,9,7.18596144982496e-19,275.38469264805104,
2673,26730.0,13,1.162719791977477e-18,308.4815081212064,
2674,26740.0,11,9.43526457320318e-19,295.8413121850502,
2675,26750.0,11,9.764839960278541e-19,306.17509924738476,
2676,26760.0,12,1.0259550526005924e-18,294.87945225270937,
2677,26770.0,9,7.024970625687508e-19,269.2151064439213,
2678,26780.0,5,3.846506627409286e-19,265.33461040073905,
2679,26790.0,7,5.966942529461103e-19,294.002644978173,
2680,26800.0,12,1.0293761185944756e-18,295.8627332101348,
2681,26810.0,8,7.242289526953667e-19,312.23624709732206,
2682,26820.0,10,7.084961100824237e-19,244.36268743123657,
2683,26830.0,9,8.28348905646229e-19,317.4447989729931,
2684,26840.0,8,5.923166636333676e-19,255.3650077890248,
2685,26850.0,10,8.033997768603621e-19,277.0952807806026,
2686,26860.0,10,8.753547369634423e-19,301.9127881381948,
2687,26870.0,10,8.900942394984765e-19,306.9964920564019,
2688,26880.0,9,7.198630364122211e-19,275.87019832384595,
2689,26890.0,8,6.435868055071677e-19,277.4690629048056,
2690,26900.0,6,5.580667740240727e-19,320.7985071617358,
2691,26910.0,10,7.33222801388026e-19,252.8910062924603,
2692,26920.0,8,7.143756407054123e-19,307.9881966075255,
2693,26930.0,5,4.75810478307523e-19,328.21726339088,
2694,26940.0,5,3.651907727162519e-19,251.91104757272842,
2695,26950.0,8,6.147074890235262e-19,265.01834636823406,
2696,26960.0,7,5.246138548065615e-19,258.4872573244879,
2697,26970.0,9,7.712861551348828e-19,295.5768720143781,
2698,26980.0,6,4.542581801304099e-19,261.1252861392468,
2699,26990.0,7,5.180027228976752e-19,255.22982647457545,
2700,27000.0,5,4.944078813980981e-19,341.0458769394464,
2701,27010.0,8,7.407149912268713e-19,319.3438596574403,
2702,27020.0,7,6.280295999715933e-19,309.44216842140105,
2703,27030.0,7,5.578545138464397e-19,274.8655643557514,
2704,27040.0,12,9.152220196721397e-19,263.052623179199,
2705,27050.0,9,7.385595198351935e-19,283.0351760056564,
2706,27060.0,9,8.873865915923949e-19,340.06957244618377,
2707,27070.0,6,5.145051171585674e-19,295.7575709469181,
2708,27080.0,11,9.948777439788777e-19,311.9424314590182,
2709,27090.0,9,7.562448293442786e-19,289.81264560043655,
2710,27100.0,8,6.034317928327435e-19,260.1570645195637,
2711,27110.0,7,5.652969198714887e-19,278.53257982567163,
2712,27120.0,9,7.118382604893211e-19,272.7948959213385,
2713,27130.0,11,9.434089835656852e-19,295.8044784646513,
2714,27140.0,5,4.2346622682178673e-19,292.10984718179753,
2715,27150.0,8,6.709438705066034e-19,289.2634923807758,
2716,27160.0,5,4.843278964911331e-19,334.0926356553249,
2717,27170.0,12,1.0141026813603004e-18,291.4728500527651,
2718,27180.0,6,5.080463360884851e-19,292.04481214849244,
2719,27190.0,9,7.479653787558184e-19,286.6397452564563,
2720,27200.0,7,6.7516952404557e-19,332.6689085708006,
2721,27210.0,8,7.294255076777847e-19,314.47663367605026,
2722,27220.0,5,4.1490609673951293e-19,286.2050119628094,
2723,27230.0,7,5.770657671985825e-19,284.33131548539376,
2724,27240.0,3,2.387275864842799e-19,274.459820677938,
2725,27250.0,5,4.1856598152011017e-19,288.72962506356834,
2726,27260.0,8,6.698992486437878e-19,288.8131253954911,
2727,27270.0,11,9.619932573850138e-19,301.6315497778726,
2728,27280.0,8,7.942829679643065e-19,342.43857847369964,
2729,27290.0,8,6.008075492237922e-19,259.0256764786982,
2730,27300.0,6,5.0219624919750805e-19,288.68195446058627,
2731,27310.0,10,8.837992485206018e-19,304.8253285301407,
2732,27320.0,10,8.408305606480877e-19,290.00528379806735,
2733,27330.0,8,6.864613595331807e-19,295.9535349702087,
2734,27340.0,9,7.254251123507954e-19,278.00173017734164,
2735,27350.0,7,6.382984192102388e-19,314.50181161732297,
2736,27360.0,10,6.977707972616481e-19,240.66349102475164,
2737,27370.0,10,8.111225734897609e-19,279.7588992705125,
2738,27380.0,9,7.002923541056125e-19,268.3702049415417,
2739,27390.0,12,8.971860116346468e-19,257.86872339972996,
2740,27400.0,10,8.360231055538434e-19,288.34717639307695,
2741,27410.0,9,7.065188069944413e-19,270.7563432851025,
2742,27420.0,8,6.645763164223945e-19,286.51825389915587,
2743,27430.0,8,6.025118226937554e-19,259.76043853192505,
2744,27440.0,8,5.256349175124176e-19,226.61656010378067,
2745,27450.0,7,5.747833934872569e-19,283.20674640391655,
2746,27460.0,8,6.650050780279909e-19,286.70310554604555,
2747,27470.0,7,7.34141625005104e-19,361.7255880618777,
2748,27480.0,12,1.0048976616408951e-18,288.82714821041526,
2749,27490.0,5,4.1380652255662774e-19,285.44651830692027,
2750,27500.0,8,6.427481567190272e-19,277.1074969258881,
2751,27510.0,11,9.545722077503392e-19,299.3046907431532,
2752,27520.0,8,6.922500782970569e-19,298.44922064475645,
2753,27530.0,9,7.85344139244992e-19,300.9642563754617,
2754,27540.0,4,3.55267514975153e-19,306.33239717521474,
2755,27550.0,8,6.65583329505132e-19,286.95240664127107,
2756,27560.0,6,5.075540678966053e-19,291.7618372278759,
2757,27570.0,7,5.74811752226732e-19,283.220719296018,
2758,27580.0,7,5.928455978930898e-19,292.10633919072836,
2759,27590.0,7,6.518914646172026e-19,321.1993644816652,
2760,27600.0,5,4.585186921778815e-19,316.2892731902457,
2761,27610.0,4,3.5498389296806006e-19,306.08784171865824,
2762,27620.0,7,4.878694745860797e-19,240.3826000069974,
2763,27630.0,7,5.713894654850177e-19,281.53449331182253,
2764,27640.0,7,5.501590882781018e-19,271.07388132855067,
2765,27650.0,7,5.499080707706483e-19,270.95020021253055,
2766,27660.0,5,3.347147171649401e-19,230.88845978193348,
2767,27670.0,5,4.268027979175749e-19,294.4114363314608,
2768,27680.0,10,8.85355873794855e-19,305.3622138142331,
2769,27690.0,7,6.171852188409933e-19,304.0989348980244,
2770,27700.0,9,7.997237020971861e-19,306.4748780565191,
2771,27710.0,7,5.662109826740428e-19,278.9829560112981,
2772,27720.0,7,5.592974106496109e-19,275.576507145075,
2773,27730.0,5,4.278779047697193e-19,295.15305225828706,
2774,27740.0,7,5.652107372953904e-19,278.4901160258298,
2775,27750.0,7,6.584743305028622e-19,324.44286812254126,
2776,27760.0,8,6.353831365633986e-19,273.93222169747986,
2777,27770.0,5,3.711381663291058e-19,256.01359962846027,
2778,27780.0,9,7.379709266748145e-19,282.80961183070576,
2779,27790.0,9,7.224955640542449e-19,276.87905123886384,
2780,27800.0,9,7.247313962554428e-19,277.7358801654294,
2781,27810.0,11,9.44706099270313e-19,296.2111871574873,
2782,27820.0,7,5.380801275127683e-19,265.1223468599987,
2783,27830.0,6,5.592911011485922e-19,321.50229805577413,
2784,27840.0,7,6.554746233991408e-19,322.9648551899555,
2785,27850.0,5,4.483048656355507e-19,309.2437070471935,
2786,27860.0,6,4.221670810190085e-19,242.67807306851705,
2787,27870.0,6,5.108749654092195e-19,293.67081840015004,
2788,27880.0,7,6.445075246782159e-19,317.56115636804003,
2789,27890.0,5,4.422379405762578e-19,305.058701396957,
2790,27900.0,7,5.327471905572536e-19,262.49470705505365,
2791,27910.0,8,6.1090777896627355e-19,263.3801804209614,
2792,27920.0,7,5.304613994696918e-19,261.36845416709195,
2793,27930.0,8,6.286162423591639e-19,271.0148160304303,
2794,27940.0,6,5.237892696485872e-19,301.09446322879364,
2795,27950.0,6,4.803161232186554e-19,276.10440625804114,
2796,27960.0,4,3.462842511435915e-19,298.5865025240472,
2797,27970.0,7,6.268429598164674e-19,308.8574881726442,
2798,27980.0,5,4.148580606370052e-19,286.1718763366981,
2799,27990.0,7,6.095446851837386e-19,300.3342981629016,
2800,28000.0,4,3.483823734319769e-19,300.3956260804545,
2801,28010.0,6,5.210974222371463e-19,299.5470845434965,
2802,28020.0,7,5.53527235981757e-19,272.733431975574,
2803,28030.0,7,6.101151803021894e-19,300.6153919943631,
2804,28040.0,8,6.654172988045182e-19,286.8808259585744,
2805,28050.0,9,7.2497828154084995e-19,277.8304930142679,
2806,28060.0,10,8.428736538005156e-19,290.7099534868558,
2807,28070.0,11,9.487719311419743e-19,297.48602267132367,
2808,28080.0,8,6.680976082247945e-19,288.0363856076771,
2809,28090.0,7,5.081476472417768e-19,250.37404263722743,
2810,28100.0,7,5.543520124471295e-19,273.13981507904435,
